0.297,1.228496408
0.298,1.222978717
0.299,1.216482047
0.3,1.207484494
0.301,1.205475912
0.302,1.200620555
0.303,1.19847018
0.304,1.19620913
0.305,1.189455601
0.306,1.185642889
0.307,1.180685844
0.308,1.177716973
0.309,1.171195794
0.31,1.166871975
0.311,1.164969797
0.312,1.159948095
0.313,1.157746449
0.314,1.151489457
0.315,1.149026637
0.316,1.148767326
0.317,1.142322624
0.318,1.138261197
0.319,1.136314675
0.32,1.13320687
0.321,1.133428654
0.322,1.128855064
0.323,1.122809516
0.324,1.122159049
0.325,1.10908288
0.326,1.106575159
0.327,1.106154249
0.328,1.102336017
0.329,1.098900556
0.33,1.094925508
0.331,1.093798968
0.332,1.092623726
0.333,1.090704521
0.334,1.090710911
0.335,1.090389949
0.336,1.08870197
0.337,1.085346722
0.338,1.080533217
0.339,1.07819481
0.34,1.078030209
0.341,1.076370545
0.342,1.074830484
0.343,1.074078721
0.344,1.071020149
0.345,1.062121224
0.346,1.056740759
0.347,1.056367661
0.348,1.052824398
0.349,1.049255153
0.35,1.045314963
0.351,1.040724264
0.352,1.039130882
0.353,1.038354992
0.354,1.03733454
0.355,1.035286492
0.356,1.033626847
0.357,1.024870035
0.358,1.019398044
0.359,1.012605949
0.36,1.001392271
0.361,0.992589538
0.362,0.991472633
0.363,0.986347536
0.364,0.984392742
0.365,0.982685483
0.366,0.979879665
0.367,0.975522754
0.368,0.973947037
0.369,0.97334987
0.37,0.972202194
0.371,0.968661872
0.372,0.964605498
0.373,0.954415579
0.374,0.948785964
0.375,0.943423426
0.376,0.936440787
0.377,0.932211266
0.378,0.930732298
0.379,0.92889879
0.38,0.925265955
0.381,0.921637728
0.382,0.918460175
0.383,0.912121459
0.384,0.903645619
0.385,0.89912007
0.386,0.898863206
0.387,0.897054388
0.388,0.893079024
0.389,0.888131123
0.39,0.884347457
0.391,0.883135595
0.392,0.880527552
0.393,0.879823509
0.394,0.878220836
0.395,0.876484458
0.396,0.874274423
0.397,0.87083568
0.398,0.865365358
0.399,0.859775661
0.4,0.859133783
0.401,0.859255627
0.402,0.857440274
0.403,0.854031379
0.404,0.852313462
0.405,0.851120445
0.406,0.851459962
0.407,0.850207808
0.408,0.848339072
0.409,0.846551286
0.41,0.84472672
0.411,0.843244801
0.412,0.843404403
0.413,0.843356058
0.414,0.84338028
0.415,0.84333327
0.416,0.843432299
0.417,0.841716475
0.418,0.839608962
0.419,0.836956559
0.42,0.83564961
0.421,0.833912929
0.422,0.831494264
0.423,0.830779368
0.424,0.827606878
0.425,0.825900626
0.426,0.822931884
0.427,0.817397224
0.428,0.817990944
0.429,0.818661347
0.43,0.81291597
0.431,0.811595592
0.432,0.810013368
0.433,0.808415549
0.434,0.808505827
0.435,0.808559651
0.436,0.80815838
0.437,0.810765875
0.438,0.811779409
0.439,0.811656524
0.44,0.811675573
0.441,0.814285673
0.442,0.818253682
0.443,0.819272384
0.444,0.822324601
0.445,0.823920712
0.446,0.825700068
0.447,0.829139261
0.448,0.834039757
0.449,0.834505769
0.45,0.837397197
0.451,0.836942372
0.452,0.837026817
0.453,0.837077062
0.454,0.836938939
0.455,0.840457749
0.456,0.843516424
0.457,0.843678343
0.458,0.845786484
0.459,0.84724597
0.46,0.850644135
0.461,0.851260819
0.462,0.85133854
0.463,0.844504529
0.464,0.842602781
0.465,0.840345552
0.466,0.837121445
0.467,0.832414118
0.468,0.831132864
0.469,0.829170485
0.47,0.829100694
0.471,0.829219313
0.472,0.828152081
0.473,0.825947145
0.474,0.823885645
0.475,0.823505097
0.476,0.814573192
0.477,0.811700293
0.478,0.806195075
0.479,0.799861473
0.48,0.79841967
0.481,0.797207143
0.482,0.797564493
0.483,0.796239474
0.484,0.794407356
0.485,0.792620094
0.486,0.792663398
0.487,0.792633707
0.488,0.792618396
0.489,0.792739839
0.49,0.792259615
0.491,0.79546906
0.492,0.795659862
0.493,0.80251316
0.494,0.803930615
0.495,0.80599417
0.496,0.807056215
0.497,0.806749718
0.498,0.808001161
0.499,0.80991494
0.5,0.811674206
0.501,0.815030834
0.502,0.81472408
0.503,0.819251822
0.504,0.822352828
0.505,0.829156226
0.506,0.833690108
0.507,0.838200036
0.508,0.84361943
0.509,0.846712953
0.51,0.846634784
0.511,0.850313165
0.512,0.854110739
0.513,0.855440364
0.514,0.858695956
0.515,0.862355289
0.516,0.864172258
0.517,0.865678644
0.518,0.865592517
0.519,0.86524726
0.52,0.867682856
0.521,0.868873042
0.522,0.868736853
0.523,0.868771843
0.524,0.870485203
0.525,0.869943834
0.526,0.868026422
0.527,0.872315438
0.528,0.876516246
0.529,0.877905759
0.53,0.879801994
0.531,0.879818955
0.532,0.879780268
0.533,0.880237751
0.534,0.882354116
0.535,0.883093769
0.536,0.882981141
0.537,0.883006497
0.538,0.883004119
0.539,0.882856572
0.54,0.884052876
0.541,0.876094388
0.542,0.863208562
0.543,0.863056756
0.544,0.862321085
0.545,0.862362797
0.546,0.862169701
0.547,0.859527639
0.548,0.862574543
0.549,0.863825964
0.55,0.865591242
0.551,0.867679759
0.552,0.871568463
0.553,0.873488337
0.554,0.87351356
0.555,0.873152065
0.556,0.875784492
0.557,0.881146381
0.558,0.882416828
0.559,0.883312253
0.56,0.88005961
0.561,0.878222002
0.562,0.878215824
0.563,0.878586844
0.564,0.880723151
0.565,0.881423725
0.566,0.882307623
0.567,0.885718833
0.568,0.887752423
0.569,0.887950767
0.57,0.891804544
0.571,0.895087758
0.572,0.899949269
0.573,0.902337287
0.574,0.901973311
0.575,0.902021967
0.576,0.90201181
0.577,0.902256182
0.578,0.903678491
0.579,0.908690026
0.58,0.913656046
0.581,0.914107377
0.582,0.915773501
0.583,0.920929666
0.584,0.923070597
0.585,0.932526603
0.586,0.937104112
0.587,0.938361029
0.588,0.940216609
0.589,0.941151173
0.59,0.943063997
0.591,0.944847852
0.592,0.946844391
0.593,0.950088045
0.594,0.952540792
0.595,0.960080761
0.596,0.962279996
0.597,0.975751858
0.598,0.979813918
0.599,0.98181125
0.6,0.99232162
0.601,0.999999215
0.602,1.006220022
0.603,1.015036785
0.604,1.021828065
0.605,1.02799711
0.606,1.032011815
0.607,1.034006286
0.608,1.036925028
0.609,1.037601243
0.61,1.042221489
0.611,1.048535892
0.612,1.0486755
0.613,1.0598277
0.614,1.063898687
0.615,1.071510953
0.616,1.080717187
0.617,1.092604434
0.618,1.097898184
0.619,1.111939793
0.62,1.117833948
0.621,1.1206297
0.622,1.131387943
0.623,1.139195359
0.624,1.143159332
0.625,1.147220684
0.626,1.149264125
0.627,1.155911022
0.628,1.160205017
0.629,1.163762475
0.63,1.173452863
0.631,1.180920706
0.632,1.186651059
0.633,1.197426223
0.634,1.198308068
0.635,1.20578596
0.636,1.206271926
0.637,1.212998074
0.638,1.216105509
0.639,1.224678239
0.64,1.22482229
0.641,1.229213923
0.642,1.231394068
0.643,1.233192319
0.644,1.233323541
0.645,1.234286348
0.646,1.241801312
0.647,1.24284351
0.648,1.247114133
0.649,1.249692316
0.65,1.252209264
0.651,1.252431853
0.652,1.252651309
0.653,1.2596743
0.654,1.262940201
0.655,1.270649875
0.656,1.275821652
0.657,1.278396139
0.658,1.280821809
0.659,1.282461138
0.66,1.289426439
0.661,1.292908259
0.662,1.295413917
0.663,1.306258185
0.664,1.31337993
0.665,1.324408763
0.666,1.328504793
0.667,1.331940494
0.668,1.338678099
0.669,1.342863766
0.67,1.349893095
0.671,1.35436319
0.672,1.356262476
0.673,1.361140539
0.674,1.363278008
0.675,1.366610642
0.676,1.367099744
0.677,1.369899986
0.678,1.370674803
0.679,1.376350701
0.68,1.378155979
0.681,1.388029769
0.682,1.388703611
0.683,1.392586483
0.684,1.395160652
0.685,1.395657655
0.686,1.396700395
0.687,1.397451674
0.688,1.400864069
0.689,1.40294517
0.69,1.402973845
0.691,1.402830078
0.692,1.403997158
0.693,1.40647626
0.694,1.406030479
0.695,1.406290096
0.696,1.404744576
0.697,1.402942218
0.698,1.399644674
0.699,1.399518692
0.7,1.397787251
0.701,1.394061645
0.702,1.390585802
0.703,1.389042006
0.704,1.387236673
0.705,1.385507208
0.706,1.385288281
0.707,1.387504481
0.708,1.392223676
0.709,1.393708292
0.71,1.395098652
0.711,1.396427366
0.712,1.396632626
0.713,1.396636392
0.714,1.396637051
0.715,1.396568152
0.716,1.39713804
0.717,1.400448284
0.718,1.403114745
0.719,1.414968996
0.72,1.417302054
0.721,1.420746171
0.722,1.419935854
0.723,1.422909743
0.724,1.429047819
0.725,1.43103706
0.726,1.432881819
0.727,1.43458551
0.728,1.437855983
0.729,1.439218352
0.73,1.447612357
0.731,1.449835768
0.732,1.451019743
0.733,1.457117507
0.734,1.459961036
0.735,1.461660674
0.736,1.463783079
0.737,1.46595526
0.738,1.462142167
0.739,1.461579917
0.74,1.46162292
0.741,1.461661021
0.742,1.461577848
0.743,1.461256186
0.744,1.454631533
0.745,1.452272009
0.746,1.447855139
0.747,1.446332352
0.748,1.445049952
0.749,1.438501354
0.75,1.436256366
0.751,1.434434904
0.752,1.432659293
0.753,1.430930973
0.754,1.428774763
0.755,1.429359633
0.756,1.429954846
0.757,1.431269151
0.758,1.436552777
0.759,1.439599774
0.76,1.439402445
0.761,1.439307352
0.762,1.440344636
0.763,1.441273351
0.764,1.439598779
0.765,1.43942857
0.766,1.439425605
0.767,1.439434766
0.768,1.439431077
0.769,1.439432678
0.77,1.439430071
0.771,1.439438001
0.772,1.439420214
0.773,1.43940563
0.774,1.43990846
0.775,1.442718071
0.776,1.443896539
0.777,1.445958556
0.778,1.446707078
0.779,1.44881496
0.78,1.448933283
0.781,1.448717601
0.782,1.445474922
0.783,1.445863386
0.784,1.445758381
0.785,1.445744055
0.786,1.44588468
0.787,1.444403509
0.788,1.442583091
0.789,1.442724003
0.79,1.441798187
0.791,1.439029561
0.792,1.43980152
0.793,1.437321192
0.794,1.434810805
0.795,1.434646291
0.796,1.436507242
0.797,1.439674473
0.798,1.439376243
0.799,1.439337905
0.8,1.440255015
0.801,1.442309419
0.802,1.442687258
0.803,1.442608595
0.804,1.445983217
0.805,1.445687689
0.806,1.445804157
0.807,1.445736705
0.808,1.445891668
0.809,1.444615939
0.81,1.442628691
0.811,1.44248386
0.812,1.439143736
0.813,1.439616279
0.814,1.438644914
0.815,1.431935897
0.816,1.429821411
0.817,1.415790637
0.818,1.412483554
0.819,1.408866746
0.82,1.405436444
0.821,1.401496149
0.822,1.399830953
0.823,1.397917804
0.824,1.39514844
0.825,1.395105527
0.826,1.393410581
0.827,1.391173786
0.828,1.386320842
0.829,1.384846342
0.83,1.383406757
0.831,1.378789064
0.832,1.376610305
0.833,1.369796871
0.834,1.369318646
0.835,1.362750542
0.836,1.363284014
0.837,1.364863928
0.838,1.366685799
0.839,1.367447664
0.84,1.370952664
0.841,1.372866185
0.842,1.375039251
0.843,1.380103575
0.844,1.380579851
0.845,1.387955294
0.846,1.391878475
0.847,1.39701904
0.848,1.399798744
0.849,1.403665252
0.85,1.415415296
0.851,1.418045043
0.852,1.422195788
0.853,1.423806739
0.854,1.423445787
0.855,1.424859152
0.856,1.4283326
0.857,1.431576828
0.858,1.432203656
0.859,1.434846191
0.86,1.435922777
0.861,1.440375126
0.862,1.441582326
0.863,1.451610988
0.864,1.452043199
0.865,1.452056668
0.866,1.452943472
0.867,1.456142651
0.868,1.458023619
0.869,1.457457303
0.87,1.455574051
0.871,1.452198204
0.872,1.448937282
0.873,1.447745453
0.874,1.441440792
0.875,1.440348884
0.876,1.438405569
0.877,1.436574299
0.878,1.434940183
0.879,1.431468142
0.88,1.431093228
0.881,1.428318523
0.882,1.426175623
0.883,1.418780826
0.884,1.416049682
0.885,1.414275346
0.886,1.41263778
0.887,1.407601173
0.888,1.409715123
0.889,1.41203841
0.89,1.414367363
0.891,1.414003647
0.892,1.414077115
0.893,1.414070145
0.894,1.414070007
0.895,1.413965776
0.896,1.414901625
0.897,1.417306691
0.898,1.418881538
0.899,1.420742551
0.9,1.419252411
0.901,1.417165214
0.902,1.420462359
0.903,1.4214015
0.904,1.427476012
0.905,1.431274749
0.906,1.435099133
0.907,1.43562327
0.908,1.437757568
0.909,1.437844393
0.91,1.439690019
0.911,1.441152919
0.912,1.440855384
0.913,1.441844686
0.914,1.44323571
0.915,1.448325108
0.916,1.448698881
0.917,1.457227024
0.918,1.462781521
0.919,1.468562919
0.92,1.46780764
0.921,1.46800134
0.922,1.467966521
0.923,1.46795096
0.924,1.46797947
0.925,1.468223554
0.926,1.471422487
0.927,1.471146576
0.928,1.470686737
0.929,1.47424136
0.93,1.476931142
0.931,1.481943262
0.932,1.482290491
0.933,1.48540582
0.934,1.487408055
0.935,1.494201399
0.936,1.49313657
0.937,1.493344404
0.938,1.494287599
0.939,1.49956522
0.94,1.49981961
0.941,1.503163888
0.942,1.502724572
0.943,1.502957678
0.944,1.50247405
0.945,1.505397884
0.946,1.505917712
0.947,1.509220524
0.948,1.510909514
0.949,1.509977997
0.95,1.507271452
0.951,1.507643568
0.952,1.507715797
0.953,1.506377756
0.954,1.504525433
0.955,1.502734592
0.956,1.500933448
0.957,1.499193678
0.958,1.496953814
0.959,1.491789376
0.96,1.489199628
0.961,1.4843145
0.962,1.482265947
